time_s,current_A,heat_per_cell_W
836.5183,0.0000,0.0000
836.9685,0.0000,0.0000
837.4187,0.0000,0.0000
837.8689,0.0000,0.0000
838.3192,0.0000,0.0000
838.7694,0.0000,0.0000
839.2196,0.0000,0.0000
839.6698,0.0000,0.0000
840.1201,0.0000,0.0000
840.5703,0.0000,0.0000
841.0205,0.0000,0.0000
841.4707,0.0000,0.0000
841.9210,0.0000,0.0000
842.3712,0.0000,0.0000
842.8214,0.0000,0.0000
843.2716,0.0000,0.0000
843.7219,0.0000,0.0000
844.1721,0.0000,0.0000
844.6223,0.0000,0.0000
845.0725,0.0000,0.0000
845.5228,0.0000,0.0000
845.9730,0.0000,0.0000
846.4232,0.0000,0.0000
846.8734,0.0000,0.0000
847.3237,0.0000,0.0000
847.7739,0.0000,0.0000
848.2241,0.0000,0.0000
848.6743,0.0000,0.0000
849.1246,0.0000,0.0000
849.5748,0.0000,0.0000
850.0250,0.0000,0.0000
850.4752,0.0000,0.0000
850.9255,0.0000,0.0000
851.3757,0.0000,0.0000
851.8259,0.0000,0.0000
852.2761,0.0000,0.0000
852.7264,0.0000,0.0000
853.1766,0.0000,0.0000
853.6268,0.0000,0.0000
854.0770,0.0000,0.0000
854.5273,0.0000,0.0000
854.9775,0.0000,0.0000
855.4277,0.0000,0.0000
855.8779,0.0000,0.0000
856.3282,0.0000,0.0000
856.7784,0.0000,0.0000
857.2286,0.0000,0.0000
857.6788,0.0000,0.0000
858.1291,0.0000,0.0000
858.5793,0.0000,0.0000
859.0295,0.0000,0.0000
859.4797,0.0000,0.0000
859.9300,0.0000,0.0000
860.3802,0.0000,0.0000
860.8304,0.0000,0.0000
861.2806,0.0000,0.0000
861.7309,0.0000,0.0000
862.1811,0.0000,0.0000
862.6313,0.0000,0.0000
863.0815,0.0000,0.0000
863.5318,0.0000,0.0000
863.9820,0.0000,0.0000
864.4322,0.0000,0.0000
864.8824,0.0000,0.0000
865.3327,0.0000,0.0000
865.7829,0.0000,0.0000
866.2331,0.0000,0.0000
866.6833,0.0000,0.0000
867.1336,0.0000,0.0000
867.5838,0.0000,0.0000
868.0340,0.0000,0.0000
868.4842,0.0000,0.0000
868.9345,0.0000,0.0000
869.3847,0.0000,0.0000
869.8349,0.0000,0.0000
870.2851,0.0000,0.0000
870.7354,0.0000,0.0000
871.1856,0.0000,0.0000
871.6358,0.0000,0.0000
872.0860,0.0000,0.0000
872.5363,0.0000,0.0000
872.9865,0.0000,0.0000
873.4367,0.0000,0.0000
873.8869,0.0000,0.0000
874.3372,0.0000,0.0000
874.7874,0.0000,0.0000
875.2376,0.0000,0.0000
875.6878,0.0000,0.0000
876.1381,0.0000,0.0000
876.5883,0.0000,0.0000
877.0385,0.0000,0.0000
877.4887,0.0000,0.0000
877.9390,0.0000,0.0000
878.3892,0.0000,0.0000
878.8394,0.0000,0.0000
879.2896,0.0000,0.0000
879.7399,0.0000,0.0000
880.1901,0.0000,0.0000
880.6403,0.0000,0.0000
881.0905,0.0000,0.0000
881.5408,0.0000,0.0000
881.9910,0.0000,0.0000
882.4412,0.0000,0.0000
882.8914,0.0000,0.0000
883.3417,0.0000,0.0000
883.7919,0.0000,0.0000
884.2421,0.0000,0.0000
884.6923,0.0000,0.0000
885.1426,0.0000,0.0000
885.5928,0.0000,0.0000
886.0430,0.0000,0.0000
886.4932,0.0000,0.0000
886.9435,0.0000,0.0000
887.3937,0.0000,0.0000
887.8439,0.0000,0.0000
888.2941,0.0000,0.0000
888.7444,0.0000,0.0000
889.1946,0.0000,0.0000
889.6448,0.0000,0.0000
890.0950,0.0000,0.0000
890.5453,0.0000,0.0000
890.9955,0.0000,0.0000
891.4457,0.0000,0.0000
891.8959,0.0000,0.0000
892.3462,0.0000,0.0000
892.7964,0.0000,0.0000
893.2466,0.0000,0.0000
893.6968,0.0000,0.0000
894.1471,0.0000,0.0000
894.5973,0.0000,0.0000
895.0475,0.0000,0.0000
895.4977,0.0000,0.0000
895.9480,0.0000,0.0000
896.3982,0.0000,0.0000
896.8484,0.0000,0.0000
897.2986,0.0000,0.0000
897.7489,0.0000,0.0000
898.1991,0.0000,0.0000
898.6493,0.0000,0.0000
899.0995,0.0000,0.0000
899.5498,0.0000,0.0000
900.0000,0.0000,0.0000
